,AG_05414_AS.cel,AG_11745_AS.cel,AG_13927_AS.cel,KB_5047_2070_2_AS.CEL,KB_5275_2_AS.CEL,KB_5828_AS.cel,KB_6268_2_AS.cel,KB_8025_AS.cel,KB_8840_AS.cel
34920_at,9.41253611739858,9.44935533863405,9.44923406843801,9.42989218375337,9.47303775409272,9.52580335903089,9.33604254378374,9.53269170731615,9.4093093926827
34921_at,8.92821306908435,8.8989589439108,8.89452368633693,8.96854761634746,9.00482439691018,8.92821306908435,8.93158831225541,8.80691895710843,8.96443376436648
34922_at,8.6165511800008,8.58060829586601,8.67376512605826,8.54801122285456,8.49208106929915,8.46604492379931,8.40471331419185,8.57212692632668,8.54467973938662
34923_at,9.70339538801947,9.69424461159297,9.63102652030282,9.7255168396874,9.91670688038876,9.67654580431872,9.58267408163742,9.70711428548488,9.86492595166568
34924_at,9.53445297288872,9.24182528240521,9.2689785546166,9.34879058169219,9.35294855557658,9.21804306532643,9.26291311322474,9.31416548798293,9.41742385270948
34925_at,9.71293407656966,9.57746604071818,9.6078342253089,9.61703452162454,9.67003537165637,9.42459815304766,9.61860858254378,9.6896069473535,9.77086671894788
34926_at,9.86781959106126,9.90520285090273,9.95335849747678,10.0173730892036,10.0044629082456,9.98959011337722,9.97314541425232,9.90793819063586,10.0945389811977
34927_at,8.64004846517844,8.52291475060801,8.65280174193838,8.78250258641064,8.6861153569153,8.89505855762283,8.6625851384236,8.73234136247871,8.70016569656057
34928_at,9.0280453411806,9.22203359133157,9.24977560175562,9.1677722826277,8.96624950148778,9.12150318834276,9.1379537750114,9.4774788004721,9.200139727532
34929_at,9.40172653239151,9.23415333951144,9.25672750267307,9.24556999054804,9.25672750267307,9.34631442562359,9.24533698503132,9.2687954137934,9.29568525548005
34930_at,8.21171872905924,8.31327321697913,8.26232622632233,8.22737484228586,8.26854062189152,8.43748805875941,8.31652630000573,8.30213358668047,8.3025304795068
34931_at,8.69086592397406,8.61576330263966,8.6614865704843,8.70785592215336,8.58806656734915,8.7101082526409,8.6614865704843,8.74195796644384,8.66370019311091
34932_at,8.65012304779562,8.89463206148961,8.81026493695275,8.99248857011612,8.93253449012365,8.96821659208428,8.81682380993375,8.82564473387814,8.80094871425237
34933_at,9.27286751882647,9.38451463319974,9.4050341029425,9.33264393955032,9.46366148924717,9.41498067616277,9.44072635705067,9.35628537825848,9.3801568838007
34934_at,9.12735588589358,9.09155205847252,9.09515470203652,9.23787829126487,9.14081855681514,9.226857361281,9.08382418310626,9.1520108110578,9.1395972875729
34935_at,8.55481739735488,8.5102386744709,8.58293089239138,8.46424703080705,8.56912333133005,8.4074755512287,8.45314728001025,8.60248801439795,8.54656336671646
34936_at,9.55742552228356,9.42496957583827,9.5141065320313,9.26682647803015,9.37279776051284,9.10635483137281,9.6579941184861,9.40554758793903,9.31868490148187
34937_at,8.95553847233174,8.60905453253403,8.66022901003423,8.65045656210703,8.76544332684082,8.54080778841852,8.65950538656325,8.62524089034119,8.66022901003423
34938_i_at,10.4417247955960,9.8324384112263,10.0287139688275,10.0063367252298,10.3256487192560,10.0306072642108,9.96076786687348,10.1960932183598,10.3906226318941
34939_r_at,8.76100389421005,8.53246802442973,8.55577590621283,8.63646252585866,8.76157179161026,8.59471498808621,8.62654006594133,8.71723259025227,8.63646252585866
34940_at,8.46860570100505,8.39476220418186,8.41922874035816,8.39064891754881,8.29520890323293,8.48639944626413,8.4085222031211,8.33828190356205,8.40138772927445
34941_at,8.57541920195395,8.46715562903672,8.5874348382781,8.66113824722399,8.58657409978378,8.73575557455209,8.56043436573101,8.58120018624996,8.58657409978378
34942_at,8.88222634940888,8.89985323753801,8.74865081095362,8.51995276285352,8.6735560173806,9.24370083099411,8.46662958699813,8.62814495715661,8.42535919402682
34943_at,8.63650345053509,8.5454929046989,8.3968542185036,8.45181402824813,8.44000389347057,8.27923274342183,8.47740452334221,8.3996674211029,8.43402027580135
34944_at,8.53630726309954,8.40648778801859,8.36783507511616,8.4564750964761,8.4290452069694,8.46521116178854,8.57111985036085,8.26769774504972,8.36946372547645
34945_at,8.65010462818057,8.58770874766915,8.77972734543665,8.6572844256046,8.70782620756844,8.71131252039675,8.72215475051239,8.64398622061585,8.5124967369597
34946_at,8.46443246899874,8.4359534372196,8.41792706554507,8.55893849750561,8.33061488725827,8.41903657732638,8.46997133519905,8.36237846084025,8.46368263729643
34947_at,8.76492135052793,8.92174111660237,8.96192878617987,9.12622123849012,8.90400503321276,8.80920727625283,8.91040688012,8.77178277252149,8.99330701890403
34948_at,9.04134103189861,8.89992627787764,8.91858881575354,8.90140365226057,8.94818735275619,8.89547536173767,8.89050266618855,8.85038722668384,9.04515393923779
34949_at,10.5680603453201,10.5777813534017,10.4952152471011,10.7501191334781,10.6911855048747,10.6897551526653,10.6200978579620,10.5496517449880,10.7840561677758
34950_at,8.51371886343789,8.32571642829922,8.41040775609425,8.49936818043993,8.4648154703428,8.54550241357297,8.5569123208385,8.28631210341653,8.44947741473548
34951_at,8.4925867650729,8.6487125666416,8.60969538254126,8.60232835648482,8.58784388760454,8.53106730597208,8.60232835648482,8.60232835648482,8.68626256781178
34952_at,8.49019733214186,8.64047098141316,8.50103027776893,8.59650965982799,8.59857903976102,8.60483614911021,8.6229752028482,8.60483614911021,8.60483614911021
34953_i_at,9.24071558807314,9.37107775510096,9.29790573390506,9.57620769967056,9.37212078481165,9.29471265571815,9.34028892723417,9.30950453951649,9.4422138851087
34954_r_at,8.32545848405057,8.33676459192286,8.19880312857292,8.34855968542338,8.48098951068146,8.4968774074236,8.3945414499794,8.40159439816641,8.36130711110476
34955_at,8.5219021281008,8.62860734418835,8.72842972899516,8.53346508010826,8.97513114959168,8.86686021973925,8.67100406527896,8.8082213241809,8.59355649869094
34956_at,8.99170974127314,8.9100279776235,8.92956243858675,8.77140906680225,8.9253077769778,8.90956849896197,8.9191657450075,8.84977750724273,8.93305589737624
34957_at,9.20366584434674,9.27228494357905,9.17797487961217,9.3922981127382,9.43076116168498,9.52411003905378,9.23252187089528,9.42651939204056,9.34308876656615
34958_at,8.4408559873781,8.2976037104046,8.4123673591435,8.33560081725106,8.39204359831938,8.43172283154644,8.38833028240222,8.35602249652226,8.42578220798924
34959_at,9.25541929939016,9.15199562818372,9.2584088337801,9.15939773611408,9.1385903117958,9.0963973135486,9.12908897139827,9.30294562414562,9.36941079330523
34960_g_at,9.12066248685783,9.1649156155938,9.24544322325306,9.31380518138758,9.33888830956414,9.16449763817266,9.25575252144824,9.24537131513034,9.1947611493081
34961_at,8.60791512061296,8.60834130084974,8.6460932221489,8.84222495703422,8.75491009924375,8.84581740217165,8.66091446640184,8.41182233437435,8.67831544735095
34962_at,8.54212219960588,8.55974368326978,8.45004820126224,8.57303794057312,8.65916929582028,8.59434524372644,8.47518737719924,8.37120340418892,8.6337187322048
34963_at,9.83247832631281,9.8402034058649,9.8240203860422,9.8351843437199,9.83539971514363,9.80507196644697,9.79018145120447,9.7130807801608,10.0172993713809
34964_at,8.65270422607702,8.53956161794948,8.65100913607269,8.51438425766398,8.61836351808518,8.60362566895033,8.55006525087353,8.55173477906024,8.50682449311502
34965_at,9.03905448159249,8.88628262582938,9.11949111301654,9.02783443945278,8.99712886355804,8.99712886355804,8.85482984028754,8.96278776404261,9.06502461939272
34966_at,8.46606849404258,8.64721930776755,8.64236493777694,8.60743915130731,8.54012067344181,8.54454411305284,8.54454411305284,8.51875618434994,8.51895621609818
34967_at,8.38582472113432,8.61712986885354,8.483609909695,8.58889373623153,8.54923761143427,8.69744968942266,8.54597446354982,8.48073932411108,8.54768951915832
34968_at,8.77536216743462,8.74184137009213,8.83959136217169,9.00064214236567,8.84271788005428,8.98339894855579,8.7696673122327,8.8630289538862,8.7929190106356
34969_s_at,9.34719248908273,9.3216689691943,9.47315319521878,9.48066279821903,9.42064495393812,9.55989607364554,9.32834067314942,9.48022363962676,9.56753815652675
34970_r_at,10.6847576465275,10.4401849969835,10.5292208766493,10.5858047962882,10.6846637571451,10.5506042021576,10.6088613680694,10.6969168440248,10.5457026373193
34971_at,9.41010235569425,9.17403219085106,9.1788304860625,9.16052874414859,9.18642829560631,9.08181115751229,9.16728336762597,9.2798897465457,9.13883128375302
34972_s_at,8.92735547021091,8.91401539876538,8.80785889208184,9.00586436969808,8.93577557219574,8.98354990664993,8.91331805861473,8.65169269745992,9.03111626664727
34973_at,8.32445854077024,8.47150609295876,8.57228168546777,8.52307163668541,8.50508027107933,8.53281197158408,8.49750261055982,8.4397491736868,8.47744819559492
34974_at,8.38709142300388,8.73138743333067,8.72556709508029,8.630065949798,8.87486559098698,8.59912865042032,8.65221588851756,8.49616057776129,8.60723194130349
34975_at,8.43076214520438,8.33981175176818,8.45251104101265,8.29845521504415,8.54861462149926,8.50036158804849,8.44940668938235,8.31656538676217,8.21547212747207
34976_at,8.84293299900327,8.80180810050372,8.97014138307048,9.03143699454869,8.86263780256672,9.07516829425532,8.89454085244914,8.84138041944412,9.05736088031662
34977_at,8.88764969849982,8.71384605627792,8.73970392506762,8.81162910672753,8.82597043669585,8.81621998716844,8.79979176583456,8.72110415255771,8.67109200273022
34978_g_at,9.33878251692547,9.27660928084767,9.3091411510438,9.4675633903896,9.36857461564883,9.33888305817929,9.37892908559027,9.2502890705095,9.39550446391007
34979_at,8.40818458523737,8.4676091365692,8.61690592911517,8.64245152873412,8.59464645293436,8.55155018741928,8.58848480924914,8.58799527636856,8.60162030423782
34980_at,9.04429373369291,9.01563683417307,8.95490392603928,8.9364839076918,8.93724433689521,8.80526133260138,8.83537599791974,8.77089267695072,8.95848221202626
34981_at,9.32221933881989,9.13897781302273,9.26612685333607,9.29169671060028,9.31450143199147,9.476655229786,9.2653133737465,9.27490775970963,9.30121787742085
34982_at,8.49924498105728,8.6722100709485,8.57646991852476,8.63795700066197,8.69015613237876,8.72843532604332,8.65661049018769,8.5801317700948,8.66433533557647
34983_at,9.23752201212697,9.20965847584016,9.21808517232556,9.25214563855873,9.32045370062774,9.19290797432241,9.08415224398593,9.22129694730731,9.29634516313498
34984_at,8.27172819972148,8.4213395132493,8.57630634734704,8.57720568790828,8.3929292589459,8.50198649763821,8.41459953439089,8.41484842462748,8.36303104303385
34985_at,8.2564372130554,8.4388732824378,8.59430226223195,8.60494443640329,8.47159259905528,8.46264414551451,8.46609321664307,8.46264414551451,8.41802041320592
34986_at,8.39300775871906,8.39116919772709,8.36310184085124,8.46024348802412,8.39117971134063,8.39300775871906,8.36795649904122,8.35690238165718,8.55887534548783
34987_s_at,10.2031384090809,9.94137739457333,10.1535549535701,10.4411469157235,9.4907762031883,9.44860747889716,10.2723836419004,9.21579467205186,10.2735947280235
34988_at,8.89265083726474,8.8632404197035,8.9053030003751,8.83641270726956,8.74974420020829,8.80631142806051,8.7337890541886,8.60474934073278,8.80631142806051
34989_at,8.75372982718825,8.62910660165085,8.61459106003613,8.50620209067822,8.70661860135442,8.64922933756974,8.5241648748876,8.80474623015203,8.75796908013443
34990_at,8.7335980946432,8.67282466765434,8.66501528090642,8.50564297571817,8.48933440787399,8.62019846769659,8.51490458295122,8.66746167024489,8.62949897062563
34991_at,8.52565887812647,8.92820707096427,8.69329135091123,8.6401424185533,8.57744875982289,8.42822965139456,8.60822115850833,8.71972958028116,8.50355257314816
34992_g_at,9.07457350348509,9.1238376592183,9.07265154217054,9.07188454357025,9.07417665507865,8.90451757378106,8.89544686065137,9.34296157568357,9.00847963096976
34993_at,9.22942696670028,9.54730698725706,9.5394363849111,9.26524032717156,9.57868250075528,9.2515938652272,9.33834284238915,9.64826854070436,9.2005435719717
34994_at,8.33454057870526,8.30938572071097,8.4025163432286,8.29988190024338,8.516637211756,8.30914771547604,8.24294429303285,8.294224260818,8.21032793502017
34995_at,8.67504346618538,8.55087097519661,8.55679054571386,8.5577310088219,8.65832801727304,8.57366513478799,8.59697798174332,8.68403659161042,8.60569298910559
34996_at,9.17077160818899,9.12793461468076,9.22357833392482,9.26317999608035,9.1757385710564,9.04796254592915,9.09777643968388,9.02023980156262,9.3299070184265
34997_r_at,8.37179113969352,8.37837721509246,8.4179437244126,8.33665475184174,8.38220616219708,8.37837721509246,8.37273824086104,8.26546839528581,8.37754145525296
34998_at,8.64560916483272,8.69816128927646,8.70723976507614,8.67154117395076,8.83680718684732,8.78127883263545,8.78498906718056,8.99360186790887,8.63236361622553
34999_at,9.07899086581496,9.09762829639979,9.20552535017582,9.16043457285437,9.16602617920116,9.17179922188006,9.20496714034977,9.19078726984662,9.1857644874764
350_at,9.13372862666821,9.1498545097005,9.33323405925142,9.08717079866227,8.94103139493981,8.99065076742688,8.89722280090095,9.0728684428587,9.10057789925503
35000_at,8.76832451840193,8.71347064136418,9.10050433651907,8.88851623656955,9.03663552213983,8.97028628220822,8.75939965668717,8.60534857601078,8.75326995206039
35001_at,8.88542889742631,9.05404445980688,9.0030507485523,9.43450151125462,9.50322043552715,9.32028955452594,9.4184772977263,9.47105903965567,9.34440767727589
35002_g_at,8.812304694521,8.7853834109403,8.86882341172015,9.03972485635121,9.31654314187943,8.9069035082283,9.05028110312908,9.2322724698106,8.96258625861312
35003_at,8.92637394804691,8.67653825616717,8.73217342435421,8.87344927811644,8.78984492968062,8.93149664786673,8.78835802232505,8.84818399068488,8.80670424609336
35004_at,9.66420230084955,9.61600620235431,9.72520161515014,9.74957633823957,9.74918521550748,9.7666987233676,9.71653042979566,9.67756962830095,9.7588723129353
35005_at,9.15652034192654,9.02962073437556,9.14568431306804,8.8933710623616,9.06195403852096,8.8557948035315,8.8424205905385,9.02393010062647,8.81583125150432
35006_at,8.59544848566702,8.47773534680285,8.5922605140818,8.40387649324982,8.5357351462806,8.57084460351687,8.5308622391877,8.61226067272065,8.42647875516439
35007_at,8.67375178772708,8.72514002616933,8.6828939660111,8.66842347635782,8.6828939660111,8.3672789538404,8.69793845403632,8.69163255959169,8.63519886183869
35008_at,8.53632545776468,8.62883904107016,8.6322881428502,8.47601164747808,8.6021844093954,8.53632545776468,8.53632545776468,8.5254819045452,8.53622972230347
35009_at,8.51449535091169,8.44771474675501,8.51959013562271,8.51959013562271,8.58243099332705,8.63392411148014,8.51959013562271,8.36244023138836,8.57329642049232
35010_at,8.69493083165225,8.70620382749574,8.80192594808241,8.78791081499838,8.83336981725936,9.00415951235839,8.67752581332815,8.63637411853877,8.7160706233568
35011_at,8.63473586944457,8.5653459533024,8.685782535538,8.71835355797969,8.77581802884917,8.46596061805339,8.5772580954922,8.63992409840105,8.64249775155503
35012_at,8.44257471601506,8.4438001560849,8.43135732260321,8.34397287760912,8.4489563266038,8.45974518831453,8.40413493127403,8.45833120276647,8.4569331377753
35013_at,9.7316628622562,9.75356227122474,9.7125151769501,9.72603822743728,9.68463940003467,9.68801968740437,9.63488663877193,9.57311609344327,9.55131381509763
35014_at,8.61909090433104,8.34822488532346,8.41277166204048,8.32444202164499,8.47193567024412,8.31760795130679,8.42243717797862,8.3551152970988,8.36221695964132
35015_at,8.4819484581979,8.54836360193499,8.55612483702591,8.56068378199847,8.41328192707113,8.57554264480155,8.58793024413275,8.57088734206151,8.6340457341185
35016_at,9.1273517866944,9.30612516564095,9.37973670017708,9.3442345497492,9.27854321717712,9.20677444634138,9.34455028661304,9.30220453155657,9.27061216306296
35017_f_at,10.7926403986444,11.0129155785843,10.9420963408603,11.3207507679662,11.118948793444,10.9285405668771,10.9534851822793,11.4419668014109,11.4933791683227
35018_at,9.45966222432311,9.40520076626046,9.4643331263666,9.53485809430155,9.42760844620434,9.32348814886054,9.55880318131155,9.33654992235627,9.48401376192848
35019_at,8.5147308152458,8.61492705879198,8.59139956783121,8.51435852185923,8.53129325396136,8.62022270851493,8.58901573513192,8.58116096476103,8.57641123829436
35020_at,8.67293100698707,8.80326730884042,8.52358022781085,8.72532578007707,8.7896592164601,8.86327711186375,8.72545869322553,8.63006972021901,8.72796128954422
35021_at,8.86206501253382,8.76408502307972,8.97120891859758,8.93743698144985,8.9309873956213,8.87030616222417,8.91508139414216,8.91508139414216,8.90229394813072
35022_at,8.78549926358212,8.43606987045936,8.62164635781401,8.62049456561583,8.64494801742126,8.62164635781401,8.75238030862292,8.62756064201382,8.62164635781401
35023_at,8.53917722865693,8.39976134038201,8.52534100567897,8.5803733844697,8.51364260148323,8.55756540062978,8.49672110138029,8.56010557589496,8.52534100567897
35024_at,8.6345949534211,8.75973426582079,8.70031059097975,8.74223965123703,8.72255395703831,8.84485596048403,8.6542026793517,8.63388681886165,8.64031852486949
35025_at,8.67280399463633,9.24324941448508,8.86559695024488,8.76672078227335,9.1866830583019,8.93186727345389,8.67603014270854,8.97897369439122,8.69455026024458
35026_f_at,8.63699352196551,8.52190212107702,8.68562435030236,8.50769482833812,8.52108981535026,8.42052399446933,8.516175879859,8.5400542818659,8.34034698318092
35027_at,9.22356964405638,9.38613262341133,9.36039261260525,9.36523248243348,9.3772017159381,9.29099863086669,9.39297217320786,9.48864565271305,9.34391380688482
35028_at,8.6771840397576,8.81803793515797,8.8151646291491,8.9110636239942,8.81669608999551,8.90674846386808,8.89950970065309,8.7544827255831,8.73939008320261
35029_at,8.86195625033961,8.70489173831837,8.79926659136553,8.81023228568457,8.81403507767942,8.76673769462687,8.81526334474987,8.79926659136553,8.7389319021471
35030_i_at,8.5785977374815,8.5785977374815,8.5785977374815,8.58009914521793,8.5785977374815,8.49976561793838,8.57779599204313,8.6036296092763,8.6172528048977
35031_r_at,8.49345292719605,8.18364946704404,8.32311904819065,8.18670003864426,8.10734928721345,8.17483090513106,8.2534673218715,8.3559172999419,8.34261640023984
35032_at,8.4792429777333,8.4645982514966,8.60241175820996,8.64321588093504,8.55333547211968,8.51896589501361,8.4038248287734,8.65178416506872,8.60064688635915
35033_at,8.67505637959448,8.58599734162656,8.52966759130535,8.77000178067041,8.61674481974283,8.76217176266411,8.73050298834365,8.61317457090305,8.64822598335781
35034_at,8.3013542065893,8.3523009074017,8.38438901101281,8.45667515757911,8.26144489371874,8.3739471799468,8.56672825962552,8.4071738086663,8.3739471799468
35035_at,8.64391316333019,8.61929620906058,8.60605860257965,8.74815583221913,8.60227727614667,8.68930537370667,8.6912970747791,8.59360740300038,8.66203521140223
35036_at,8.72761272326084,8.68332319514134,8.65887432796377,8.69620995558335,8.82736382962298,8.69234996882099,8.56129486094603,8.68379960364057,8.67807775014942
35037_at,9.31110824616795,9.2454788222321,9.3186715493747,9.30518672629086,9.53963533858836,9.38824378780085,9.2880835017636,9.29607671502861,9.34552724239857
35038_at,10.2716450977506,10.0584843165328,10.0170588044448,10.2080759904666,10.2030683467204,10.2379381660158,10.1965766672192,10.2234135591242,10.3518641251403
35039_at,9.15686335562074,9.08694390172532,9.23076440519707,8.9369170813118,9.04719184913086,9.26375819517954,8.9957950340241,9.1383114560578,9.04119464999524
35040_at,8.77895177497606,8.72100658537311,8.58325863048083,8.69976815682631,8.6357637768158,8.78719907515389,8.70160854758152,8.6878462863806,8.61008529500586
35041_at,8.898731088424,9.20561964287377,9.04655981788068,9.04655981788068,9.0345102338891,8.78642109695268,9.17447465224468,8.863960822671,9.40992921409102
35042_at,9.64013947011255,9.64013947011255,9.64013947011255,9.68361401328954,9.74647812936053,9.54280830329726,9.693343236287,9.39211952813493,9.693278089569
35043_at,9.04704909978769,8.98146153411238,8.92629133179447,8.89944313174852,8.96648225630907,8.95986061029746,9.24074933482505,9.18925277292266,8.79052065379253
35044_i_at,8.98467112800101,9.05817804028863,9.12067738623541,9.33342814071428,9.05965671293352,8.99619542147261,9.00741096842686,8.94211383258151,9.07295092543273
35045_r_at,10.8023945696657,10.7932113736112,10.7972305747160,10.8433970584950,10.8728033550526,10.7109379931976,10.7808997874414,10.7374499400241,10.7737552485893
35046_at,8.49493673230652,8.34031839401659,8.32700198979569,8.45771738932835,8.46823462938078,8.36321465810847,8.33568839399678,8.24494624745047,8.36482229204484
35047_at,9.65119091530792,9.67180597333965,9.67165952395746,9.65502558012383,9.74061523361507,9.58557085979703,9.66242612747866,9.67175551134713,9.8725367148334
35048_at,8.78367935656317,8.94600957962847,8.94040347656168,8.80538094866803,8.71468347129351,8.77630032608952,8.64249948757318,8.78922413708016,8.78231355023225
35049_g_at,8.26968327702143,8.41462456681147,8.34403017873963,8.32597479177912,8.27852951569886,8.22987005446408,8.22729636375214,8.29040757039778,8.32793052517019
35050_at,8.89369898518065,8.76168798287005,8.81743916647378,8.69429320932609,8.68858786015971,8.67645421092252,8.59945842858789,8.78329044805388,8.77377115354972
35051_at,8.4696614493659,8.52021202971832,8.57440548921645,8.52482870911617,8.52734445498699,8.52734445498699,8.52734445498699,8.70195788440229,8.52734445498699
35052_r_at,8.46333647593744,8.3733263800993,8.31876435568912,8.50857467799484,8.4535151337124,8.16742258344967,8.43034996180118,8.5363394643177,8.35564719019792
35053_at,8.94513542467886,8.91893083843975,8.95013063947724,8.96005767541746,8.89627612631398,8.89163574406424,8.95382747404044,8.81520419662374,9.24012695641645
35054_at,9.4042642968024,9.17677094850654,9.21027050666062,9.32641535780133,9.35073042350127,9.21395937496056,9.21654807512544,9.23102453565284,9.36142117306156
35055_at,13.3700500675709,12.9806444300195,12.8682413044235,12.9830363596046,13.1001975888653,12.7723289653764,12.9645569500288,13.0635995999687,13.0386708481596
35056_at,8.81576916598702,8.87690887253682,8.87542264054687,8.81673929555274,8.83649591105026,8.89998703528867,8.78922266483766,8.87875851816804,8.95808802585181
35057_at,8.6616139674499,8.74405570553874,8.73416726586815,8.65843122983643,8.45915922068496,8.54607668057383,8.65786518504587,8.65843122983643,8.69219710650513
35058_at,8.5581327760142,8.50134024115714,8.53264276758245,8.52289342512734,8.54225254120104,8.67591109646096,8.5437811181857,8.72652790537897,8.53308107929306
35059_at,8.93871369382695,8.83041034758399,8.71272638437543,8.75124251783597,8.76027737586224,8.82415933165283,8.69678323632885,8.63893650347733,8.75760312596903
35060_at,9.05941966113068,9.05749875510207,9.0950072406146,9.17814482713077,8.9701345480495,9.02269993962784,9.0594904457816,8.95945088344451,9.09955694448163
35061_at,8.40324561525635,8.34650741799523,8.39052793678861,8.45988752880037,8.39454687695782,8.4965309312356,8.32225093665827,8.52432099925669,8.41566378302982
35062_at,8.47730888459047,8.46374966473579,8.51671609786292,8.47730888459047,8.42190365096467,8.48521585208631,8.48207545931092,8.62328510741106,8.47172964277623
35063_at,8.63633125886777,8.79845463349313,8.82739687082329,8.80529349668723,8.78649121311792,8.79470784182596,8.86381502926438,8.86908398468127,8.86100906760086
35064_at,8.81006115187054,8.72167637265288,8.84206914796934,8.89952010599115,8.82054257411377,8.80539895105951,8.73916564277191,8.58146224004035,8.81390120264494
35065_at,8.59193184224414,8.71074666366846,8.65057965437549,8.69099510207495,8.7162052871429,8.79205694887621,8.7190197221935,8.70100234719375,8.65114724797537
35066_g_at,8.56543686673056,8.69815751308388,8.66365396497666,8.56428683405034,8.73627256754972,8.60234605771654,8.72293718894503,8.6615288268032,8.66254094593087
35067_at,9.53622332238489,9.25430977899217,9.3617860271829,9.28258306882161,9.3300696308068,9.06644080301974,9.44299939602389,9.26946186984876,9.25844723094826
35068_at,10.0814533485980,10.1482548796812,10.2780468196406,10.1161087236758,10.1652964044751,10.2038951888331,10.1343952443990,10.0360092728774,10.1952264582016
35069_at,9.35430256310578,9.24724892667117,9.35857546736666,9.41404812687621,9.32764791804173,9.38602549026552,9.36001094685358,9.04609608281961,9.29399252877094
35070_at,8.47133433550034,8.44662440009804,8.48249901152943,8.57379490936184,8.52122471026847,8.57871366613788,8.53863520220865,8.39544812799536,8.47996814539898
35071_s_at,9.89511140651445,9.8841057031572,9.90391586012149,10.0233161514388,9.93675253939629,9.82351919172223,9.84702132655588,10.0299658942149,9.8896712122559
35072_at,8.46963977786436,8.52880882922615,8.5924634266758,8.71199720703683,8.62968460013693,8.52003986403014,8.58406571555295,8.62965743183662,8.52595444813374
35073_at,8.50329079392782,8.64879436376139,8.64455128415764,8.75390942965576,8.6598107609086,8.66030070459777,8.7025768205689,8.65105754904743,8.67286843424218
35074_at,8.88638075009423,8.68760581315122,8.78995133670044,8.73198473767331,8.79278961901873,9.11595075771204,8.75631778343457,8.8469101181159,8.79126611292747
35075_at,9.90241958301545,9.86532301260217,9.94462352624225,9.94174580214106,10.0064069493497,9.98939286210716,9.94663299294578,9.88306187448413,10.0761947587513
35076_at,8.66264744636345,8.63984321075721,8.54328972814416,8.77461398765881,8.6229967884055,8.74606075034362,8.51825507976752,8.66220597853198,8.6572934599942
35077_at,8.790126196283,8.79198163769021,8.79217493468666,8.85278585915982,8.79217493468666,8.73747837645939,8.71414422878637,8.84389434051109,8.88768513741441
35078_at,10.3169958135661,10.2672263742216,10.302765061745,10.3163612724014,10.2906743993316,10.2906743993316,10.2906743993316,10.1463548538984,10.2836275100628
35079_at,8.67520636574376,8.53296309408393,8.55574517525917,8.53590990326122,8.51526667335063,8.56939217895552,8.54002074967073,8.57093509251752,8.54166603704874
35080_at,9.1930071824759,8.99561050101299,9.21740011748637,9.261541800353,9.21077273682255,9.29764104352399,9.01766794430874,9.07693985359195,9.17745675126058
35081_at,8.73939792860955,8.57221566094107,8.61212489687006,8.62995234693217,8.66325510498934,8.66205057015657,8.44524679406047,8.38881074911013,8.6078329942528
35082_at,8.35032120449807,8.42115638804632,8.53544928791202,8.49438176136316,8.510269812236,8.48200545842313,8.38237863865548,8.38936746160258,8.46840537624767
35083_at,15.445276660839,15.0230582500884,15.4364635434992,14.8700531665685,14.6741721574128,14.7314529418803,15.083672070751,15.8196169260807,14.9963714312479
35084_at,9.4096880239261,9.04604872966088,9.11211618309613,9.09527157164692,8.95494765143615,9.13218717973087,8.98091275953204,9.05896936111259,9.10077574675836
35085_r_at,8.3825296501453,8.3917585484335,8.44894577669677,8.4447454918629,8.44380292124934,8.51579129610641,8.48681471897986,8.44380292124934,8.3204081809365
35086_at,8.64708336996899,8.7123341053779,8.72222523876058,8.78837895239675,8.74425601395238,8.72222523876058,8.57398107907384,8.72222523876058,8.85688732357035
35087_at,9.15563161520258,9.06863154202205,8.96842817417395,9.08701425989204,9.10092362916053,9.0649608501018,9.05376103505427,9.07324305963431,9.10115747593445
35088_at,8.34008422640711,8.34008422640711,8.31383814035375,8.32300931860023,8.29238849624515,8.50080269278015,8.3426500407442,8.31222397262822,8.4019703377459
35089_at,8.94013773308194,8.94038897241944,8.916356966613,9.0781973603496,9.0519633733245,8.75627128610777,8.99104629326573,9.20729382544501,8.95977625567737
35090_g_at,9.61940866244104,9.44146216173695,9.3441203492276,9.44383674713171,9.4808318818662,9.42772285149056,9.46523341723291,9.1507690341544,9.5835537217393
35091_at,10.1408706369131,10.1897023077208,10.1969339430745,10.184809409872,10.2080694659237,10.2376758750529,10.1434800517602,10.1753036308566,10.1587908921679
35092_at,9.72492800804785,9.5917551660872,9.7255786840288,9.52207369565361,9.56488521582736,9.55566329360844,9.60980110232657,9.5917551660872,9.58110718846522
35093_at,10.8564403424791,10.7190415092376,10.7387097884677,10.9081228184811,10.8740383890104,10.7184750572479,10.7842150192330,10.6635862856697,10.7842150192330
35094_f_at,9.18590643683678,9.24925299458021,9.27622210716341,9.31438138837244,9.27733798722606,9.2978299078694,9.20937351137579,9.30284922690327,9.22645295713727
35095_r_at,8.8186161781956,8.8756002814252,8.89187012378661,8.83366264623586,8.93646221494465,8.70840596902003,8.88106514361998,8.92185668826764,8.98584761985597
35096_at,9.91719683239785,9.80060929315448,9.68045791459362,9.85462188808465,9.78462276368227,9.79987363845915,9.82232719734994,9.76179578843625,9.84598807272145
35097_at,8.29523701027506,8.41324598433445,8.41002246901174,8.3991289655326,8.37394952854743,8.42828681661041,8.32095516864093,8.41055040135159,8.40417318172295
